point_res_7,count
608818858442096639,8
608796064614449151,13
608802702184415231,9
608798172738748415,19
608797081800278015,16
608818916508041215,1
608802210611986431,12
608798151398129663,2
608802785466515455,19
608796062651514879,33
608802625277657087,7
609312381775904767,4
608802238378278911,9
608799904365543423,21
608801888070008831,19
608797081900941311,8
609312819929677823,1
608802632877735935,3
608802785701396479,28
608796019836059647,1
608802687152029695,6
608802388987346943,1
608801942696624127,24
609313410303131647,8
609312261684592639,11
608802227842187263,26
609312018314297343,10
608803001338953727,18
608798047530385407,8
609312256718536703,12
608797068881821695,8
608801914578010111,1
608803249054547967,97
608818980278239231,13
608845313410596863,25
608819079079264255,34
609312001620967423,15
608802220560875519,21
608845293546373119,22
609312287152406527,5
608801906088738815,2
608802942501257215,2
608801865823420415,42
608795766349103103,2
608811053916094463,5
608803231975342079,7
608797253062098943,3
608801947645902847,3
608802785583955967,16
608801903135948799,6
608796124475555839,5
608811962284900351,54
608810915000745983,15
608798021341151231,3
608802647826235391,34
608798010603732991,17
608798054291603455,12
608798190489042943,30
608802083474243583,4
608796163683909631,1
608801959138295807,7
608818969490489343,7
608802376823865343,4
608796935972716543,6
608844354139717631,9
608802799358050303,1
608818995763609599,9
608803274153263103,15
608845315373531135,7
608802783805571071,19
608803232227000319,14
608796062450188287,5
608802661868765183,31
608801793161297919,27
608819005410508799,79
608845316967366655,5
609312313123536895,8
608802386118443007,71
608798051422699519,15
608802806421258239,5
608803231723683839,14
608802257403641855,6
608803232277331967,27
608798190740701183,11
608818849533394943,7
609312289048231935,2
608801867635359743,103
609313407518113791,7
608844330668392447,8
608798176647839743,25
608796065000325119,4
608796172944932863,5
609290387550371839,17
609312411488354303,7
608798157739917311,4
608798155240112127,4
608845318460538879,14
609312396221087743,1
608797057104216063,1
608802657892564991,8
608802618969423871,3
608802686413832191,6
608797055141281791,1
608803219895746559,4
608802438916341759,2
609312266885529599,17
608803279974957055,3
608797232073801727,14
609290387399376895,3
608845333392261119,2
608803174899253247,1
609313407887212543,3
608818979187720191,15
608802091946737663,7
608796909380829183,2
608810914514206719,1
608798056405532671,3
608801862853853183,1
608801910551478271,2
608819025895489535,9
608796910186135551,4
609312079400140799,3
608803283229736959,7
608802797512556543,1
608802150868320255,11
608803277743587327,2
608818985009414143,30
608802627727130623,6
608802013597138943,30
608801817974800383,37
608796169992142847,3
608803004996386815,57
609312375249567743,8
608803175419346943,2
608798032296673279,10
608802661583552511,27
609312385567555583,3
608796183145480191,1
609312238867578879,7
608806852364337151,9
608796153852461055,3
608819036414803967,2
609312834425192447,4
608802703996354559,2
608802735906619391,59
608802648044339199,1
608807117494681599,6
608802619221082111,12
608797068378505215,5
608802634068918271,7
608802625025998847,52
608845300928348159,3
609312356542971903,3
608795798594912255,11
608801796248305663,4
608798062764097535,22
608798057210839039,4
609313164768575487,56
608796165932056575,9
608802041984188415,1
608802438597574655,5
609312418954215423,3
609312419927293951,5
608797252994990079,44
608818989891583999,27
608795916807176191,7
608798019277553663,3
608796017051041791,4
608802632424751103,13
609312122702135295,4
608803299520413695,3
608803303110737919,17
608803284169261055,2
608818984522874879,13
608807117461127167,19
608801841748115455,88
608801861964660735,16
608811994899808255,3
609312362146562047,3
609313186427961343,4
608797009591140351,2
608798166313074687,84
608795743330762751,16
608795759017459711,4
608796989341040639,11
608797088880263167,3
608797102671134719,16
609312122383368191,35
608818910535352319,8
608795745142702079,2
608798057378611199,40
608802218581164031,1
608798057244393471,3
608801878691545087,213
608798053503074303,6
608802631669776383,8
608818995746832383,24
608796153886015487,9
608802789946032127,2
608803237528600575,9
608819019553701887,14
608798018338029567,5
608797024489308159,6
608845333241266175,2
608802718374428671,8
608796872487731199,27
608811999177998335,3
608802932753694719,14
608797232040247295,35
608803299654631423,7
608796122361626623,3
608796043995250687,2
608819015258734591,2
608819019453038591,8
608801791466799103,24
608845290308370431,7
609312431235137535,1
609312256030670847,5
608845319735607295,4
608798188643549183,21
608845474270543871,4
608802446617083903,30
608798054224494591,4
608803063011999743,1
609312427409932287,5
608819004219326463,102
608818986938793983,6
608797051802615807,6
608797253296979967,2
608798025569009663,2
608796055521198079,1
608795286537502719,14
609312116058357759,5
608802411351375871,21
608801790158176255,11
608798146029420543,14
608802248729821183,20
608802688007667711,4
608796052903952383,3
609312239605776383,1
608797269218557951,2
608801835305664511,39
608802086158598143,1
609312238934687743,16
608845301599436799,8
609313441491976191,6
609312117031436287,4
609312078359953407,16
608802342950666239,2
608796052752957439,3
609312379125104639,4
608802463327191039,11
608801862786744319,11
609312418216017919,3
608801878406332415,20
608811996510420991,7
608801835121115135,3
608803325558652927,3
608844370547834879,2
608798052949426175,4
608802453495742463,15
609312274267504639,2
608844267787386879,1
608818993028923391,26
609312320119635967,11
609313166345633791,24
608802443597185023,4
608801868591661055,8
608796989643030527,3
609312419944071167,1
608801954222571519,11
608803177315172351,10
609313441760411647,3
609313418876289023,3
608802378652581887,3
608819079045709823,3
608802372897996799,7
608802394775486463,2
608802941662396415,1
608802715203534847,13
608802342866780159,1
608802374726713343,1
608796114576998399,17
608802794073227263,4
608801791986892799,33
608796045605863423,9
608802038259646463,1
609312857007325183,3
608844342311780351,18
608802687420465151,3
608798193139843071,1
608803355891859455,6
608795772456009727,5
608801818041909247,312
608798193609605119,3
608818984472543231,29
608819051262640127,9
608796872085078015,22
608807122813059071,8
608801907951009791,2
608844327245840383,1
608798179869065215,13
608798055583449087,20
608802806605807615,4
608797255981334527,2
608802435443458047,1
608801824148815871,7
608802409203892223,1
608797281465925631,1
608798028236587007,1
608798062227226623,6
608802239988891647,10
609312410683047935,10
608795761315938303,6
609312409609306111,10
608802255558148095,2
608801885284990975,5
608801972610400255,4
608802789895700479,10
608802590683037695,10
608798054794919935,2
608797030227116031,1
608803327907463167,7
608796047199698943,3
608801818008354815,9
608796954511540223,1
608796195359293439,3
608802721142669311,2
608801879849172991,9
608845317403574271,2
608803167668273151,4
608802449905418239,10
608819004538093567,3
609313430469345279,7
608796526507982847,2
609312012727484415,2
608803005013164031,13
609311980968214527,3
608801900720029695,8
608844347512717311,8
608802619036532735,4
608796118871965695,2
608796141957414911,11
608802717787226111,7
608802806807134207,3
608801929509732351,4
608802806823911423,7
608802734715437055,8
609312825516490751,5
609312902104481791,3
608801906222956543,1
608801903656042495,1
608807107831005183,2
609312888598822911,1
608803326582063103,13
608795777153630207,9
608802212692361215,1
608844354156494847,10
608819002961035263,3
608795288181669887,3
608799919498592255,2
608797086531452927,71
608802455509008383,2
608802933122793471,2
609312251484045311,3
608801907934232575,6
608818972225175551,15
608801787557707775,1
608802690977234943,2
608807135177867263,2
608797284301275135,2
608796525165805567,1
608796523152539647,1
608795789182894079,6
608819015292289023,1
608796137477898239,1
608802712150081535,2
609312289333444607,3
608801830490603519,1
608801841479679999,7
608802373736857599,16
609312317317840895,29
608802593266728959,7
608803014324518911,5
608802374357614591,9
608818995344179199,15
609312420447387647,2
608796141336657919,1
608818984690647039,22
608802091778965503,2
608818985261072383,15
608798172268986367,6
608795746233221119,1
608796018997198847,4
608802094882750463,92
608802687873449983,7
608796019970277375,2
608799904667533311,2
608797081414402047,25
609312382245666815,3
608802667237474303,3
608802758002212863,1
608802755619848191,1
608819061849063423,1
608819062419488767,1
608819024167436287,4
608803213335855103,5
608798175557320703,2
609312313274531839,14
609312116159021055,1
608819056815898623,1
608803308110348287,2
608807117729562623,3
608802407643611135,24
608798192233873407,1
609312290004533247,4
608802626133295103,40
609312320069304319,6
608801874061033471,6
608796167408451583,1
608801844298252287,5
608797067489312767,1
608818985529507839,3
608844264582938623,1
608802805666283519,1
608795745813790719,1
608795746082226175,1
608803353274613759,1
608797034421420031,3
608798173174956031,1
608803271703789567,1
608801831010697215,6
608845330120703999,1
608807117427572735,7
608807054630453247,3
608844216616878079,2
608819206200229887,2
608803310375272447,18
609312857997180927,1
609312859540684799,1
609312890108772351,2
608844347244281855,3
608795745226588159,6
609312379276099583,6
608845317973999615,2
608802361086836735,2
608807114005020671,1
608807054227800063,1
608798157555367935,2
608802991859826687,9
609290420836368383,1
608803007999508479,3
609290387885916159,2
608802637793460223,2
608803232344440831,1
609312855983915007,1
608801888355221503,2
609312152347475967,3
608802783990120447,6
608796125297639423,3
608811996795633663,14
608801925684527103,16
609313432616828927,1
608802715270643711,3
608803325038559231,2
609312121041190911,3
608801933955694591,1
608802247622524927,3
608801979824603135,4
608802163619004415,6
608798177956462591,3
608798182821855231,1
608799919565701119,2
609313416812691455,10
608798164668907519,2
608796062987059199,4
609312274686935039,1
608796170763894783,2
608796183296475135,3
608818996434698239,2
609312117299871743,1
608844367813148671,2
608802999141138431,1
608819001920847871,1
608795745528578047,1
608802666113400831,2
608802450123522047,1
608802970150109183,1
608801873289281535,1
608802390396633087,2
608803274086154239,2
609312018750504959,2
608801831061028863,3
608797034656301055,1
608818999823695871,3
608802037169127423,1
608801875218661375,1
608798046104322047,1
608798052093788159,1
608802381269827583,1
608806847398281215,3
608806808928124927,2
608802440812167167,1
608806856743190527,1
609312116242907135,3
609312121997492223,2
608802623264391167,2
608801913168723967,1
608796912031629311,1
608801913151946751,1
609312891165736959,2
608798157706362879,1
608802637927677951,1
608803203353411583,1
608797033364455423,2
608803352049876991,8
608803351378788351,1
608844346522861567,2
609312268160598015,1
608795744454836223,2
608795740092760063,1
608798182855409663,3
608803352133763071,3
608801882332200959,1
609313436089712639,1
